Date,HSI,SI,PI,CI,DTI,HSI_target_7d,HSI_target_30d,HSI_target_60d,HSI_target_90d,SI_target_7d,SI_target_30d,SI_target_60d,SI_target_90d,PI_target_7d,PI_target_30d,PI_target_60d,PI_target_90d,CI_target_7d,CI_target_30d,CI_target_60d,CI_target_90d
2016-07-29,399,676,692,768,550,394.0,432.0,422.0,432.0,654.0,719.0,674.0,719.0,640.0,674.0,750.0,921.0,770.0,986.0,2298.0,1248.0
2016-08-01,401,671,673,757,541,392.0,432.0,421.0,435.0,647.0,721.0,679.0,722.0,638.0,660.0,726.0,905.0,777.0,978.0,2008.0,1534.0
2016-08-02,400,667,658,757,532,389.0,433.0,419.0,435.0,645.0,723.0,681.0,722.0,642.0,652.0,713.0,905.0,770.0,1002.0,1971.0,1534.0
2016-08-03,397,663,648,758,523,391.0,432.0,419.0,436.0,642.0,721.0,681.0,721.0,659.0,644.0,713.0,895.0,795.0,1054.0,1971.0,1443.0
2016-08-04,395,660,641,759,515,394.0,429.0,419.0,434.0,639.0,718.0,681.0,718.0,687.0,640.0,713.0,885.0,833.0,1079.0,1971.0,1451.0
2016-08-05,394,654,640,770,509,396.0,429.0,417.0,434.0,640.0,718.0,681.0,718.0,703.0,640.0,705.0,886.0,891.0,1079.0,1970.0,1544.0
2016-08-08,392,647,638,777,509,399.0,422.0,411.0,431.0,643.0,702.0,677.0,712.0,713.0,648.0,717.0,889.0,920.0,1371.0,2245.0,1636.0
2016-08-09,389,645,642,770,505,403.0,420.0,410.0,431.0,646.0,694.0,677.0,712.0,721.0,655.0,729.0,889.0,926.0,1478.0,2235.0,1636.0
2016-08-10,391,642,659,795,504,405.0,419.0,410.0,431.0,652.0,688.0,677.0,708.0,726.0,658.0,729.0,903.0,885.0,1566.0,2235.0,1786.0
2016-08-11,394,639,687,833,500,407.0,417.0,410.0,429.0,666.0,681.0,677.0,703.0,727.0,659.0,729.0,927.0,852.0,1581.0,2235.0,1954.0
2016-08-12,396,640,703,891,497,412.0,417.0,409.0,430.0,677.0,681.0,676.0,703.0,727.0,659.0,745.0,956.0,843.0,1581.0,2235.0,2010.0
2016-08-15,399,643,713,920,496,416.0,415.0,411.0,433.0,686.0,665.0,674.0,707.0,721.0,649.0,819.0,1058.0,848.0,1444.0,2018.0,2338.0
2016-08-16,403,646,721,926,497,420.0,415.0,413.0,433.0,694.0,661.0,676.0,707.0,714.0,645.0,838.0,1058.0,861.0,1487.0,2003.0,2338.0
2016-08-17,405,652,726,885,497,425.0,415.0,413.0,436.0,702.0,660.0,676.0,713.0,706.0,646.0,838.0,1162.0,910.0,1680.0,2003.0,2282.0
2016-08-18,407,666,727,852,500,428.0,416.0,413.0,443.0,712.0,661.0,676.0,722.0,700.0,650.0,838.0,1263.0,974.0,1853.0,2003.0,2441.0
2016-08-19,412,677,727,843,501,431.0,416.0,417.0,454.0,715.0,661.0,678.0,748.0,687.0,650.0,860.0,1353.0,1001.0,1853.0,1950.0,2731.0
2016-08-22,416,686,721,848,504,432.0,418.0,427.0,477.0,719.0,662.0,700.0,835.0,674.0,673.0,915.0,1387.0,986.0,2118.0,1575.0,2638.0
2016-08-23,420,694,714,861,506,432.0,420.0,428.0,477.0,719.0,688.0,705.0,835.0,674.0,700.0,923.0,1387.0,986.0,2389.0,1471.0,2638.0
2016-08-24,425,702,706,910,505,432.0,421.0,428.0,485.0,721.0,671.0,705.0,852.0,660.0,722.0,923.0,1382.0,978.0,2383.0,1471.0,2598.0
2016-08-25,428,712,700,974,512,433.0,422.0,428.0,501.0,723.0,673.0,705.0,874.0,652.0,739.0,923.0,1387.0,1002.0,2325.0,1471.0,2507.0
2016-08-26,431,715,687,1001,515,432.0,422.0,430.0,512.0,721.0,673.0,710.0,897.0,644.0,739.0,925.0,1385.0,1054.0,2325.0,1348.0,2374.0
2016-08-30,432,719,674,986,515,425.0,422.0,435.0,527.0,714.0,676.0,722.0,904.0,641.0,741.0,905.0,1400.0,1182.0,2067.0,1534.0,2260.0
2016-08-31,432,721,660,978,510,422.0,421.0,435.0,532.0,702.0,679.0,722.0,908.0,648.0,726.0,905.0,1424.0,1371.0,2008.0,1534.0,2304.0
2016-09-01,433,723,652,1002,515,420.0,419.0,435.0,537.0,694.0,681.0,722.0,912.0,655.0,713.0,905.0,1465.0,1478.0,1971.0,1534.0,2263.0
2016-09-02,432,721,644,1054,514,419.0,419.0,436.0,541.0,688.0,681.0,721.0,917.0,658.0,713.0,895.0,1486.0,1566.0,1971.0,1443.0,2206.0
2016-09-05,429,718,640,1079,516,417.0,415.0,433.0,548.0,681.0,680.0,716.0,929.0,659.0,699.0,885.0,1541.0,1581.0,2012.0,1593.0,2137.0
2016-09-06,425,714,641,1182,517,415.0,413.0,431.0,548.0,671.0,678.0,712.0,929.0,656.0,704.0,889.0,1541.0,1607.0,2218.0,1636.0,2137.0
2016-09-07,422,702,648,1371,528,415.0,411.0,431.0,552.0,665.0,677.0,712.0,934.0,649.0,717.0,889.0,1563.0,1444.0,2245.0,1636.0,2067.0
2016-09-08,420,694,655,1478,537,415.0,410.0,431.0,557.0,661.0,677.0,712.0,941.0,645.0,729.0,889.0,1565.0,1487.0,2235.0,1636.0,1935.0
2016-09-09,419,688,658,1566,536,415.0,410.0,431.0,562.0,660.0,677.0,708.0,957.0,646.0,729.0,903.0,1547.0,1680.0,2235.0,1786.0,1724.0
2016-09-12,417,681,659,1581,542,416.0,408.0,428.0,576.0,661.0,674.0,705.0,968.0,650.0,763.0,1011.0,1469.0,1853.0,2154.0,2303.0,1464.0
2016-09-13,415,671,656,1607,543,417.0,410.0,433.0,576.0,660.0,673.0,707.0,968.0,657.0,790.0,1058.0,1469.0,1964.0,2018.0,2338.0,1464.0
2016-09-14,415,665,649,1444,548,418.0,411.0,433.0,584.0,662.0,674.0,707.0,972.0,673.0,819.0,1058.0,1419.0,2118.0,2018.0,2338.0,1404.0
2016-09-15,415,661,645,1487,549,420.0,413.0,433.0,590.0,688.0,676.0,707.0,975.0,700.0,838.0,1058.0,1332.0,2389.0,2003.0,2338.0,1169.0
2016-09-16,415,660,646,1680,555,421.0,413.0,436.0,596.0,671.0,676.0,713.0,968.0,722.0,838.0,1162.0,1234.0,2383.0,2003.0,2282.0,1058.0
2016-09-19,416,661,650,1853,561,422.0,421.0,466.0,605.0,673.0,682.0,809.0,953.0,739.0,885.0,1388.0,1037.0,2325.0,1826.0,2752.0,1039.0
2016-09-20,417,660,657,1964,566,422.0,424.0,477.0,605.0,674.0,691.0,835.0,953.0,750.0,905.0,1387.0,1037.0,2298.0,1637.0,2638.0,1039.0
2016-09-21,418,662,673,2118,588,422.0,427.0,477.0,605.0,676.0,700.0,835.0,941.0,751.0,915.0,1387.0,976.0,2196.0,1575.0,2638.0,1044.0
2016-09-22,420,688,700,2389,602,422.0,428.0,477.0,604.0,676.0,705.0,835.0,926.0,741.0,923.0,1387.0,905.0,2067.0,1471.0,2638.0,1144.0
2016-09-23,421,671,722,2383,606,421.0,428.0,485.0,601.0,679.0,705.0,852.0,914.0,726.0,923.0,1382.0,866.0,2008.0,1471.0,2598.0,1219.0
2016-09-26,422,673,739,2325,611,419.0,430.0,520.0,559.0,681.0,714.0,908.0,843.0,713.0,925.0,1389.0,811.0,1971.0,1275.0,2263.0,1538.0
2016-09-27,422,674,750,2298,618,417.0,432.0,527.0,559.0,681.0,719.0,904.0,843.0,705.0,921.0,1400.0,811.0,1970.0,1248.0,2260.0,1538.0
2016-09-28,422,676,751,2196,638,415.0,433.0,527.0,559.0,680.0,722.0,904.0,843.0,699.0,913.0,1400.0,811.0,2012.0,1417.0,2260.0,1538.0
2016-09-29,422,676,741,2067,644,413.0,435.0,527.0,559.0,678.0,722.0,904.0,843.0,704.0,905.0,1400.0,811.0,2218.0,1534.0,2260.0,1538.0
2016-09-30,421,679,726,2008,638,411.0,435.0,532.0,559.0,677.0,722.0,908.0,843.0,717.0,905.0,1424.0,811.0,2245.0,1534.0,2304.0,1538.0
2016-10-03,419,681,713,1971,625,410.0,434.0,543.0,559.0,677.0,718.0,921.0,843.0,729.0,885.0,1508.0,811.0,2235.0,1451.0,2193.0,1538.0
2016-10-04,417,681,705,1970,622,409.0,434.0,548.0,559.0,676.0,718.0,929.0,843.0,745.0,886.0,1541.0,811.0,2235.0,1544.0,2137.0,1538.0
2016-10-05,415,680,699,2012,616,408.0,433.0,548.0,559.0,674.0,716.0,929.0,843.0,763.0,885.0,1541.0,811.0,2154.0,1593.0,2137.0,1538.0
2016-10-06,413,678,704,2218,613,410.0,431.0,548.0,539.0,673.0,712.0,929.0,820.0,790.0,889.0,1541.0,807.0,2018.0,1636.0,2137.0,1674.0
2016-10-07,411,677,717,2245,619,411.0,431.0,552.0,521.0,674.0,712.0,934.0,795.0,819.0,889.0,1563.0,837.0,2018.0,1636.0,2067.0,1759.0
2016-10-10,410,677,729,2235,621,413.0,429.0,567.0,498.0,676.0,703.0,966.0,772.0,838.0,927.0,1508.0,927.0,2003.0,1954.0,1575.0,1598.0
2016-10-11,409,676,745,2235,626,417.0,430.0,576.0,498.0,678.0,703.0,968.0,772.0,860.0,956.0,1469.0,927.0,1950.0,2010.0,1464.0,1598.0
2016-10-12,408,674,763,2154,633,421.0,428.0,576.0,489.0,682.0,705.0,968.0,766.0,885.0,1011.0,1469.0,973.0,1826.0,2303.0,1464.0,1470.0
2016-10-13,410,673,790,2018,641,424.0,433.0,576.0,477.0,691.0,707.0,968.0,758.0,905.0,1058.0,1469.0,1021.0,1637.0,2338.0,1464.0,1326.0
2016-10-14,411,674,819,2018,657,427.0,433.0,584.0,466.0,700.0,707.0,972.0,748.0,915.0,1058.0,1419.0,1038.0,1575.0,2338.0,1404.0,1294.0
2016-10-17,413,676,838,2003,673,428.0,443.0,600.0,455.0,705.0,722.0,960.0,733.0,923.0,1263.0,1126.0,1039.0,1471.0,2441.0,1048.0,1468.0
2016-10-18,417,678,860,1950,674,430.0,454.0,605.0,455.0,710.0,748.0,953.0,733.0,925.0,1353.0,1037.0,1039.0,1348.0,2731.0,1039.0,1468.0
2016-10-19,421,682,885,1826,681,430.0,466.0,605.0,451.0,714.0,809.0,953.0,730.0,925.0,1388.0,1037.0,1019.0,1275.0,2752.0,1039.0,1509.0
2016-10-20,424,691,905,1637,686,432.0,477.0,605.0,448.0,719.0,835.0,953.0,725.0,921.0,1387.0,1037.0,998.0,1248.0,2638.0,1039.0,1673.0
2016-10-21,427,700,915,1575,692,433.0,477.0,605.0,446.0,722.0,835.0,941.0,722.0,913.0,1387.0,976.0,981.0,1417.0,2638.0,1044.0,1665.0
2016-10-24,428,705,923,1471,691,435.0,501.0,597.0,437.0,722.0,874.0,903.0,714.0,905.0,1387.0,852.0,962.0,1534.0,2507.0,1385.0,1579.0
2016-10-25,430,710,925,1348,680,436.0,512.0,559.0,437.0,721.0,897.0,843.0,714.0,895.0,1385.0,811.0,962.0,1443.0,2374.0,1538.0,1579.0
2016-10-26,430,714,925,1275,667,434.0,520.0,559.0,432.0,718.0,908.0,843.0,708.0,885.0,1389.0,811.0,964.0,1451.0,2263.0,1538.0,1466.0
2016-10-27,432,719,921,1248,658,434.0,527.0,559.0,428.0,718.0,904.0,843.0,702.0,886.0,1400.0,811.0,972.0,1544.0,2260.0,1538.0,1369.0
2016-10-28,433,722,913,1417,657,433.0,527.0,559.0,424.0,716.0,904.0,843.0,696.0,885.0,1400.0,811.0,973.0,1593.0,2260.0,1538.0,1287.0
2016-10-31,435,722,905,1534,660,431.0,537.0,559.0,415.0,712.0,912.0,843.0,688.0,889.0,1465.0,811.0,964.0,1636.0,2263.0,1538.0,1205.0
2016-11-01,436,721,895,1443,656,431.0,541.0,559.0,415.0,708.0,917.0,843.0,688.0,903.0,1486.0,811.0,964.0,1786.0,2206.0,1538.0,1205.0
2016-11-02,434,718,885,1451,655,429.0,543.0,559.0,402.0,703.0,921.0,843.0,679.0,927.0,1508.0,811.0,951.0,1954.0,2193.0,1538.0,1167.0
2016-11-03,434,718,886,1544,670,430.0,548.0,559.0,395.0,703.0,929.0,843.0,674.0,956.0,1541.0,811.0,933.0,2010.0,2137.0,1538.0,1122.0
2016-11-04,433,716,885,1593,667,428.0,548.0,559.0,386.0,705.0,929.0,843.0,670.0,1011.0,1541.0,811.0,926.0,2303.0,2137.0,1538.0,1064.0
2016-11-07,431,712,889,1636,665,433.0,557.0,508.0,377.0,707.0,941.0,783.0,665.0,1058.0,1565.0,892.0,922.0,2338.0,1935.0,1658.0,911.0
2016-11-08,431,708,903,1786,659,436.0,562.0,498.0,377.0,713.0,957.0,772.0,665.0,1162.0,1547.0,927.0,922.0,2282.0,1724.0,1598.0,911.0
2016-11-09,429,703,927,1954,661,443.0,567.0,498.0,375.0,722.0,966.0,772.0,663.0,1263.0,1508.0,927.0,931.0,2441.0,1575.0,1598.0,803.0
2016-11-10,430,703,956,2010,682,454.0,576.0,498.0,378.0,748.0,968.0,772.0,665.0,1353.0,1469.0,927.0,934.0,2731.0,1464.0,1598.0,725.0
2016-11-11,428,705,1011,2303,744,466.0,576.0,489.0,377.0,809.0,968.0,766.0,668.0,1388.0,1469.0,973.0,940.0,2752.0,1464.0,1470.0,728.0
2016-11-14,433,707,1058,2338,750,477.0,590.0,459.0,376.0,835.0,975.0,739.0,676.0,1387.0,1332.0,1042.0,944.0,2638.0,1169.0,1383.0,609.0
2016-11-15,436,713,1162,2282,740,485.0,596.0,455.0,376.0,852.0,968.0,733.0,676.0,1382.0,1234.0,1039.0,944.0,2598.0,1058.0,1468.0,609.0
2016-11-16,443,722,1263,2441,740,501.0,600.0,455.0,379.0,874.0,960.0,733.0,681.0,1387.0,1126.0,1039.0,939.0,2507.0,1048.0,1468.0,567.0
2016-11-17,454,748,1353,2731,786,512.0,605.0,455.0,382.0,897.0,953.0,733.0,689.0,1385.0,1037.0,1039.0,933.0,2374.0,1039.0,1468.0,556.0
2016-11-18,466,809,1388,2752,831,520.0,605.0,451.0,387.0,908.0,953.0,730.0,707.0,1389.0,1037.0,1019.0,923.0,2263.0,1039.0,1509.0,620.0
2016-11-21,477,835,1387,2638,828,527.0,604.0,441.0,396.0,904.0,926.0,718.0,747.0,1400.0,905.0,970.0,909.0,2260.0,1144.0,1610.0,791.0
2016-11-22,485,852,1382,2598,834,532.0,601.0,437.0,396.0,908.0,914.0,714.0,747.0,1424.0,866.0,962.0,909.0,2304.0,1219.0,1579.0,791.0
2016-11-23,501,874,1387,2507,862,537.0,597.0,437.0,402.0,912.0,903.0,714.0,764.0,1465.0,852.0,962.0,906.0,2263.0,1385.0,1579.0,856.0
2016-11-24,512,897,1385,2374,870,541.0,559.0,437.0,410.0,917.0,843.0,714.0,783.0,1486.0,811.0,962.0,908.0,2206.0,1538.0,1579.0,951.0
2016-11-25,520,908,1389,2263,886,543.0,559.0,432.0,420.0,921.0,843.0,708.0,797.0,1508.0,811.0,964.0,927.0,2193.0,1538.0,1466.0,1134.0
2016-11-28,527,904,1400,2260,892,548.0,559.0,419.0,436.0,929.0,843.0,692.0,817.0,1541.0,811.0,968.0,966.0,2137.0,1538.0,1239.0,1151.0
2016-11-29,532,908,1424,2304,896,552.0,559.0,415.0,436.0,934.0,843.0,688.0,817.0,1563.0,811.0,964.0,966.0,2067.0,1538.0,1205.0,1151.0
2016-11-30,537,912,1465,2263,895,557.0,559.0,415.0,444.0,941.0,843.0,688.0,825.0,1565.0,811.0,964.0,995.0,1935.0,1538.0,1205.0,1021.0
2016-12-01,541,917,1486,2206,891,562.0,559.0,415.0,451.0,957.0,843.0,688.0,833.0,1547.0,811.0,964.0,1041.0,1724.0,1538.0,1205.0,994.0
2016-12-02,543,921,1508,2193,878,567.0,559.0,402.0,457.0,966.0,843.0,679.0,840.0,1508.0,811.0,951.0,1084.0,1575.0,1538.0,1167.0,1097.0
2016-12-05,548,929,1541,2137,889,576.0,539.0,382.0,468.0,968.0,820.0,667.0,852.0,1469.0,807.0,922.0,1154.0,1464.0,1674.0,981.0,1345.0
2016-12-06,552,934,1563,2067,887,584.0,521.0,377.0,468.0,972.0,795.0,665.0,852.0,1419.0,837.0,922.0,1154.0,1404.0,1759.0,911.0,1345.0
2016-12-07,557,941,1565,1935,863,590.0,508.0,377.0,477.0,975.0,783.0,665.0,861.0,1332.0,892.0,922.0,1194.0,1169.0,1658.0,911.0,1556.0
2016-12-08,562,957,1547,1724,868,596.0,498.0,377.0,485.0,968.0,772.0,665.0,868.0,1234.0,927.0,922.0,1220.0,1058.0,1598.0,911.0,1578.0
2016-12-09,567,966,1508,1575,889,600.0,498.0,375.0,491.0,960.0,772.0,663.0,872.0,1126.0,927.0,931.0,1220.0,1048.0,1598.0,803.0,1678.0
2016-12-12,576,968,1469,1464,903,605.0,477.0,377.0,499.0,953.0,758.0,672.0,875.0,1037.0,1021.0,943.0,1207.0,1039.0,1326.0,687.0,1843.0
2016-12-13,584,972,1419,1404,887,605.0,466.0,376.0,499.0,941.0,748.0,676.0,875.0,976.0,1038.0,944.0,1207.0,1044.0,1294.0,609.0,1843.0
2016-12-14,590,975,1332,1169,889,604.0,459.0,376.0,502.0,926.0,739.0,676.0,877.0,905.0,1042.0,944.0,1185.0,1144.0,1383.0,609.0,1929.0
2016-12-15,596,968,1234,1058,895,601.0,455.0,376.0,505.0,914.0,733.0,676.0,877.0,866.0,1039.0,944.0,1150.0,1219.0,1468.0,609.0,2136.0
2016-12-16,600,960,1126,1048,909,597.0,455.0,379.0,508.0,903.0,733.0,681.0,877.0,852.0,1039.0,939.0,1129.0,1385.0,1468.0,567.0,2265.0
2016-12-19,605,953,1037,1039,911,559.0,448.0,391.0,510.0,843.0,725.0,729.0,884.0,811.0,998.0,917.0,1103.0,1538.0,1673.0,739.0,2466.0
2016-12-20,605,941,976,1044,910,559.0,446.0,396.0,510.0,843.0,722.0,747.0,884.0,811.0,981.0,909.0,1103.0,1538.0,1665.0,791.0,2466.0
2016-12-21,604,926,905,1144,920,559.0,441.0,396.0,512.0,843.0,718.0,747.0,886.0,811.0,970.0,909.0,1101.0,1538.0,1610.0,791.0,2441.0
2016-12-22,601,914,866,1219,945,559.0,437.0,396.0,516.0,843.0,714.0,747.0,888.0,811.0,962.0,909.0,1119.0,1538.0,1579.0,791.0,2378.0
2016-12-23,597,903,852,1385,936,559.0,437.0,402.0,521.0,843.0,714.0,764.0,892.0,811.0,962.0,906.0,1170.0,1538.0,1579.0,856.0,2345.0
2017-01-03,559,843,811,1538,919,489.0,386.0,468.0,541.0,766.0,670.0,852.0,882.0,973.0,926.0,1154.0,1379.0,1470.0,1064.0,1345.0,2518.0
2017-01-04,539,820,807,1674,1088,477.0,382.0,468.0,542.0,758.0,667.0,852.0,881.0,1021.0,922.0,1154.0,1377.0,1326.0,981.0,1345.0,2382.0
2017-01-05,521,795,837,1759,1053,466.0,377.0,468.0,543.0,748.0,665.0,852.0,880.0,1038.0,922.0,1154.0,1371.0,1294.0,911.0,1345.0,2229.0
2017-01-06,508,783,892,1658,1024,459.0,377.0,477.0,545.0,739.0,665.0,861.0,882.0,1042.0,922.0,1194.0,1387.0,1383.0,911.0,1556.0,2184.0
2017-01-09,498,772,927,1598,1026,455.0,378.0,495.0,549.0,733.0,665.0,874.0,888.0,1039.0,934.0,1211.0,1466.0,1468.0,725.0,1789.0,2165.0
2017-01-10,489,766,973,1470,1013,451.0,377.0,499.0,549.0,730.0,668.0,875.0,888.0,1019.0,940.0,1207.0,1466.0,1509.0,728.0,1843.0,2165.0
2017-01-11,477,758,1021,1326,1017,448.0,377.0,499.0,552.0,725.0,672.0,875.0,891.0,998.0,943.0,1207.0,1533.0,1673.0,687.0,1843.0,2227.0
2017-01-12,466,748,1038,1294,1018,446.0,376.0,499.0,554.0,722.0,676.0,875.0,893.0,981.0,944.0,1207.0,1583.0,1665.0,609.0,1843.0,2252.0
2017-01-13,459,739,1042,1383,1024,441.0,376.0,502.0,560.0,718.0,676.0,877.0,899.0,970.0,944.0,1185.0,1611.0,1610.0,609.0,1929.0,2249.0
2017-01-16,455,733,1039,1468,1027,437.0,382.0,508.0,563.0,714.0,689.0,879.0,898.0,962.0,933.0,1108.0,1621.0,1579.0,556.0,2413.0,2220.0
2017-01-17,451,730,1019,1509,1018,432.0,387.0,510.0,563.0,708.0,707.0,884.0,898.0,964.0,923.0,1103.0,1621.0,1466.0,620.0,2466.0,2220.0
2017-01-18,448,725,998,1673,1001,428.0,391.0,510.0,563.0,702.0,729.0,884.0,898.0,972.0,917.0,1103.0,1621.0,1369.0,739.0,2466.0,2220.0
2017-01-19,446,722,981,1665,1006,424.0,396.0,510.0,568.0,696.0,747.0,884.0,900.0,973.0,909.0,1103.0,1612.0,1287.0,791.0,2466.0,2130.0
2017-01-20,441,718,970,1610,1002,419.0,396.0,512.0,572.0,692.0,747.0,886.0,899.0,968.0,909.0,1101.0,1553.0,1239.0,791.0,2441.0,1991.0
2017-01-23,437,714,962,1579,997,415.0,410.0,526.0,577.0,688.0,783.0,896.0,892.0,964.0,908.0,1218.0,1429.0,1205.0,951.0,2482.0,1780.0
2017-01-24,432,708,964,1466,995,402.0,420.0,530.0,577.0,679.0,797.0,895.0,892.0,951.0,927.0,1253.0,1429.0,1167.0,1134.0,2620.0,1780.0
2017-01-25,428,702,972,1369,987,395.0,428.0,530.0,577.0,674.0,809.0,895.0,887.0,933.0,947.0,1253.0,1371.0,1122.0,1165.0,2620.0,1767.0
2017-01-26,424,696,973,1287,977,386.0,436.0,530.0,576.0,670.0,817.0,895.0,881.0,926.0,966.0,1253.0,1320.0,1064.0,1151.0,2620.0,1790.0
2017-01-27,419,692,968,1239,965,382.0,436.0,535.0,569.0,667.0,817.0,893.0,870.0,922.0,966.0,1306.0,1260.0,981.0,1151.0,2765.0,1798.0
2017-01-30,415,688,964,1205,946,377.0,451.0,540.0,550.0,665.0,833.0,881.0,849.0,922.0,1041.0,1374.0,1140.0,911.0,994.0,2597.0,1668.0
2017-01-31,402,679,951,1167,930,375.0,457.0,541.0,550.0,663.0,840.0,882.0,849.0,931.0,1084.0,1379.0,1140.0,803.0,1097.0,2518.0,1668.0
2017-02-01,395,674,933,1122,901,378.0,462.0,541.0,550.0,665.0,846.0,882.0,849.0,934.0,1118.0,1379.0,1140.0,725.0,1227.0,2518.0,1668.0
2017-02-02,386,670,926,1064,877,377.0,468.0,541.0,540.0,668.0,852.0,882.0,835.0,940.0,1154.0,1379.0,1096.0,728.0,1345.0,2518.0,1542.0
2017-02-03,382,667,922,981,864,377.0,468.0,542.0,532.0,672.0,852.0,881.0,822.0,943.0,1154.0,1377.0,1048.0,687.0,1345.0,2382.0,1458.0
2017-02-06,377,665,922,911,858,376.0,485.0,547.0,517.0,676.0,868.0,886.0,799.0,944.0,1220.0,1427.0,1009.0,609.0,1578.0,2173.0,1571.0
2017-02-07,375,663,931,803,856,379.0,491.0,549.0,517.0,681.0,872.0,888.0,799.0,939.0,1220.0,1466.0,1009.0,567.0,1678.0,2165.0,1571.0
2017-02-08,378,665,934,725,846,382.0,495.0,549.0,512.0,689.0,874.0,888.0,794.0,933.0,1211.0,1466.0,1007.0,556.0,1789.0,2165.0,1635.0
2017-02-09,377,668,940,728,842,387.0,499.0,549.0,510.0,707.0,875.0,888.0,790.0,923.0,1207.0,1466.0,1011.0,620.0,1843.0,2165.0,1645.0
2017-02-10,377,672,943,687,846,391.0,499.0,552.0,510.0,729.0,875.0,891.0,787.0,917.0,1207.0,1533.0,1006.0,739.0,1843.0,2227.0,1695.0
2017-02-13,376,676,944,609,847,396.0,505.0,563.0,508.0,747.0,877.0,898.0,782.0,909.0,1150.0,1621.0,978.0,791.0,2136.0,2220.0,1661.0
2017-02-14,379,681,939,567,851,402.0,508.0,563.0,508.0,764.0,877.0,898.0,782.0,906.0,1129.0,1621.0,978.0,856.0,2265.0,2220.0,1661.0
2017-02-15,382,689,933,556,862,410.0,508.0,563.0,507.0,783.0,879.0,898.0,778.0,908.0,1108.0,1621.0,956.0,951.0,2413.0,2220.0,1632.0
2017-02-16,387,707,923,620,850,420.0,510.0,563.0,505.0,797.0,884.0,898.0,771.0,927.0,1103.0,1621.0,925.0,1134.0,2466.0,2220.0,1590.0
2017-02-17,391,729,917,739,869,428.0,510.0,563.0,504.0,809.0,884.0,898.0,764.0,947.0,1103.0,1621.0,894.0,1165.0,2466.0,2220.0,1638.0
2017-02-20,396,747,909,791,863,436.0,516.0,575.0,496.0,817.0,888.0,895.0,753.0,966.0,1119.0,1494.0,854.0,1151.0,2378.0,1830.0,1704.0
2017-02-21,402,764,906,856,859,444.0,521.0,577.0,496.0,825.0,892.0,892.0,753.0,995.0,1170.0,1429.0,854.0,1021.0,2345.0,1780.0,1704.0
2017-02-22,410,783,908,951,857,451.0,526.0,577.0,486.0,833.0,896.0,892.0,746.0,1041.0,1218.0,1429.0,850.0,994.0,2482.0,1780.0,1706.0
2017-02-23,420,797,927,1134,852,457.0,530.0,577.0,478.0,840.0,895.0,892.0,737.0,1084.0,1253.0,1429.0,849.0,1097.0,2620.0,1780.0,1654.0
2017-02-24,428,809,947,1165,856,462.0,530.0,577.0,473.0,846.0,895.0,887.0,728.0,1118.0,1253.0,1371.0,848.0,1227.0,2620.0,1767.0,1595.0
2017-02-27,436,817,966,1151,857,468.0,538.0,559.0,461.0,852.0,885.0,861.0,712.0,1154.0,1346.0,1187.0,842.0,1345.0,2755.0,1779.0,1564.0
2017-02-28,444,825,995,1021,847,477.0,539.0,550.0,461.0,861.0,882.0,849.0,712.0,1194.0,1366.0,1140.0,842.0,1556.0,2690.0,1668.0,1564.0
2017-03-01,451,833,1041,994,835,485.0,540.0,550.0,461.0,868.0,881.0,849.0,712.0,1220.0,1374.0,1140.0,842.0,1578.0,2597.0,1668.0,1564.0
2017-03-02,457,840,1084,1097,831,491.0,541.0,550.0,455.0,872.0,882.0,849.0,698.0,1220.0,1379.0,1140.0,829.0,1678.0,2518.0,1668.0,1511.0
2017-03-03,462,846,1118,1227,837,495.0,541.0,550.0,449.0,874.0,882.0,849.0,685.0,1211.0,1379.0,1140.0,810.0,1789.0,2518.0,1668.0,1430.0
2017-03-06,468,852,1154,1345,841,499.0,543.0,523.0,441.0,875.0,880.0,811.0,666.0,1207.0,1371.0,1023.0,789.0,1843.0,2229.0,1480.0,1353.0
2017-03-07,477,861,1194,1556,838,502.0,545.0,517.0,441.0,877.0,882.0,799.0,666.0,1185.0,1387.0,1009.0,789.0,1929.0,2184.0,1571.0,1353.0
2017-03-08,485,868,1220,1578,839,505.0,547.0,517.0,434.0,877.0,886.0,799.0,658.0,1150.0,1427.0,1009.0,783.0,2136.0,2173.0,1571.0,1366.0
2017-03-09,491,872,1220,1678,859,508.0,549.0,517.0,429.0,877.0,888.0,799.0,652.0,1129.0,1466.0,1009.0,783.0,2265.0,2165.0,1571.0,1379.0
2017-03-10,495,874,1211,1789,862,508.0,549.0,512.0,425.0,879.0,888.0,794.0,649.0,1108.0,1466.0,1007.0,793.0,2413.0,2165.0,1635.0,1381.0
2017-03-13,499,875,1207,1843,850,510.0,554.0,509.0,424.0,884.0,893.0,784.0,658.0,1103.0,1583.0,992.0,833.0,2466.0,2252.0,1725.0,1481.0
2017-03-14,502,877,1185,1929,850,512.0,560.0,508.0,424.0,886.0,899.0,782.0,658.0,1101.0,1611.0,978.0,833.0,2441.0,2249.0,1661.0,1481.0
2017-03-15,505,877,1150,2136,847,516.0,563.0,508.0,424.0,888.0,898.0,782.0,665.0,1119.0,1621.0,978.0,865.0,2378.0,2220.0,1661.0,1442.0
2017-03-16,508,877,1129,2265,835,521.0,563.0,508.0,427.0,892.0,898.0,782.0,679.0,1170.0,1621.0,978.0,903.0,2345.0,2220.0,1661.0,1362.0
