date,vessel_type,freight_index
2018-06-11,Handysize,586
2018-06-11,Panamax,1451
2018-06-11,Supramax,1078
2018-06-12,Capesize,2068
2018-06-12,Handysize,588
2018-06-12,Panamax,1474
2018-06-12,Supramax,1084
2018-06-13,Capesize,2091
2018-06-13,Handysize,591
2018-06-13,Panamax,1488
2018-06-13,Supramax,1088
2018-06-14,Capesize,2184
2018-06-14,Handysize,592
2018-06-14,Panamax,1498
2018-06-14,Supramax,1089
2018-06-15,Capesize,2223
2018-06-15,Handysize,593
2018-06-15,Panamax,1495
2018-06-15,Supramax,1091
2018-06-18,Capesize,2228
2018-06-18,Handysize,595
2018-06-18,Panamax,1482
2018-06-18,Supramax,1092
2018-06-19,Capesize,2187
2018-06-19,Handysize,594
2018-06-19,Panamax,1458
2018-06-19,Supramax,1093
2018-06-20,Capesize,2090
2018-06-20,Handysize,593
2018-06-20,Panamax,1419
2018-06-20,Supramax,1094
2018-06-21,Capesize,2038
2018-06-21,Handysize,592
2018-06-21,Panamax,1382
2018-06-21,Supramax,1094
2018-06-22,Capesize,2011
2018-06-22,Handysize,593
2018-06-22,Panamax,1355
2018-06-22,Supramax,1092
2018-06-25,Capesize,2001
2018-06-25,Handysize,592
2018-06-25,Panamax,1339
2018-06-25,Supramax,1085
2018-06-26,Capesize,1986
2018-06-26,Handysize,589
2018-06-26,Panamax,1321
2018-06-26,Supramax,1078
2018-06-27,Capesize,1942
2018-06-27,Handysize,585
2018-06-27,Panamax,1324
2018-06-27,Supramax,1067
2018-06-28,Capesize,2025
2018-06-28,Handysize,583
2018-06-28,Panamax,1331
2018-06-28,Supramax,1055
2018-06-29,Capesize,2170
2018-06-29,Handysize,581
2018-06-29,Panamax,1336
2018-06-29,Supramax,1042
2018-07-02,Capesize,2304
2018-07-02,Handysize,575
2018-07-02,Panamax,1338
2018-07-02,Supramax,1034
2018-07-03,Capesize,2478
2018-07-03,Handysize,571
2018-07-03,Panamax,1336
2018-07-03,Supramax,1025
2018-07-04,Capesize,2743
2018-07-04,Handysize,569
2018-07-04,Panamax,1334
2018-07-04,Supramax,1017
2018-07-05,Capesize,3013
2018-07-05,Handysize,565
2018-07-05,Panamax,1339
2018-07-05,Supramax,1005
2018-07-06,Capesize,3086
2018-07-06,Handysize,563
2018-07-06,Panamax,1347
2018-07-06,Supramax,999
2018-07-09,Capesize,3016
2018-07-09,Handysize,562
2018-07-09,Panamax,1367
2018-07-09,Supramax,997
2018-07-10,Capesize,2792
2018-07-10,Handysize,560
2018-07-10,Panamax,1431
2018-07-10,Supramax,994
2018-07-11,Capesize,2793
2018-07-11,Handysize,558
2018-07-11,Panamax,1498
2018-07-11,Supramax,992
2018-07-12,Capesize,3041
2018-07-12,Handysize,558
2018-07-12,Panamax,1517
2018-07-12,Supramax,994
2018-07-13,Capesize,3156
2018-07-13,Handysize,559
2018-07-13,Panamax,1527
2018-07-13,Supramax,995
2018-07-16,Capesize,3238
2018-07-16,Handysize,559
2018-07-16,Panamax,1529
2018-07-16,Supramax,998
2018-07-17,Capesize,3335
2018-07-17,Handysize,561
2018-07-17,Panamax,1530
2018-07-17,Supramax,1003
2018-07-18,Capesize,3230
2018-07-18,Handysize,561
2018-07-18,Panamax,1529
2018-07-18,Supramax,1008
2018-07-19,Capesize,3130
2018-07-19,Handysize,561
2018-07-19,Panamax,1538
2018-07-19,Supramax,1016
2018-07-20,Capesize,3205
2018-07-20,Handysize,560
2018-07-20,Panamax,1557
2018-07-20,Supramax,1023
2018-07-23,Capesize,3304
2018-07-23,Handysize,560
2018-07-23,Panamax,1566
2018-07-23,Supramax,1028
2018-07-24,Capesize,3461
2018-07-24,Handysize,559
2018-07-24,Panamax,1581
2018-07-24,Supramax,1030
2018-07-25,Capesize,3462
2018-07-25,Handysize,556
2018-07-25,Panamax,1588
2018-07-25,Supramax,1033
2018-07-26,Capesize,3303
2018-07-26,Handysize,554
2018-07-26,Panamax,1583
2018-07-26,Supramax,1034
2018-07-27,Capesize,3197
2018-07-27,Handysize,553
2018-07-27,Panamax,1588
2018-07-27,Supramax,1035
2018-07-30,Capesize,3280
2018-07-30,Handysize,551
2018-07-30,Panamax,1587
2018-07-30,Supramax,1035
2018-07-31,Capesize,3471
2018-07-31,Handysize,549
2018-07-31,Panamax,1570
2018-07-31,Supramax,1035
2018-08-01,Capesize,3515
2018-08-01,Handysize,547
2018-08-01,Panamax,1539
2018-08-01,Supramax,1036
2018-08-02,Capesize,3534
2018-08-02,Handysize,544
2018-08-02,Panamax,1491
2018-08-02,Supramax,1032
2018-08-03,Capesize,3632
2018-08-03,Handysize,543
2018-08-03,Panamax,1447
2018-08-03,Supramax,1030
2018-08-06,Capesize,3654
2018-08-06,Handysize,542
2018-08-06,Panamax,1420
2018-08-06,Supramax,1030
2018-08-07,Capesize,3550
2018-08-07,Handysize,541
2018-08-07,Panamax,1386
2018-08-07,Supramax,1032
2018-08-08,Capesize,3483
2018-08-08,Handysize,541
2018-08-08,Panamax,1365
2018-08-08,Supramax,1035
2018-08-09,Capesize,3472
2018-08-09,Handysize,543
2018-08-09,Panamax,1349
2018-08-09,Supramax,1036
2018-08-10,Capesize,3480
2018-08-10,Handysize,542
2018-08-10,Panamax,1339
2018-08-10,Supramax,1039
2018-08-13,Capesize,3536
2018-08-13,Handysize,543
2018-08-13,Panamax,1339
2018-08-13,Supramax,1040
2018-08-14,Capesize,3587
2018-08-14,Handysize,543
2018-08-14,Panamax,1362
2018-08-14,Supramax,1042
2018-08-15,Capesize,3560
2018-08-15,Handysize,543
2018-08-15,Panamax,1403
2018-08-15,Supramax,1045
2018-08-16,Capesize,3476
2018-08-16,Handysize,544
2018-08-16,Panamax,1447
2018-08-16,Supramax,1050
2018-08-17,Capesize,3454
2018-08-17,Handysize,545
2018-08-17,Panamax,1485
2018-08-17,Supramax,1056
2018-08-20,Capesize,3424
2018-08-20,Handysize,543
2018-08-20,Panamax,1506
2018-08-20,Supramax,1062
2018-08-21,Capesize,3426
2018-08-21,Handysize,543
2018-08-21,Panamax,1530
2018-08-21,Supramax,1069
2018-08-22,Capesize,3371
2018-08-22,Handysize,548
2018-08-22,Panamax,1560
2018-08-22,Supramax,1078
2018-08-23,Capesize,3232
2018-08-23,Handysize,547
2018-08-23,Panamax,1607
2018-08-23,Supramax,1087
2018-08-24,Capesize,3164
2018-08-24,Handysize,551
2018-08-24,Panamax,1630
2018-08-24,Supramax,1095
2018-08-28,Capesize,3088
2018-08-28,Handysize,554
2018-08-28,Panamax,1643
2018-08-28,Supramax,1110
2018-08-29,Capesize,2994
2018-08-29,Handysize,556
2018-08-29,Panamax,1639
2018-08-29,Supramax,1121
2018-08-30,Capesize,2826
2018-08-30,Handysize,559
2018-08-30,Panamax,1608
2018-08-30,Supramax,1128
2018-08-31,Capesize,2732
2018-08-31,Handysize,562
2018-08-31,Panamax,1571
2018-08-31,Supramax,1132
2018-09-03,Capesize,2672
2018-09-03,Handysize,563
2018-09-03,Panamax,1540
2018-09-03,Supramax,1133
2018-09-04,Capesize,2535
2018-09-04,Handysize,564
2018-09-04,Panamax,1517
2018-09-04,Supramax,1135
2018-09-05,Capesize,2410
2018-09-05,Handysize,565
2018-09-05,Panamax,1504
2018-09-05,Supramax,1135
2018-09-06,Capesize,2424
2018-09-06,Handysize,565
2018-09-06,Panamax,1516
2018-09-06,Supramax,1135
2018-09-07,Capesize,2411
2018-09-07,Handysize,568
2018-09-07,Panamax,1528
2018-09-07,Supramax,1134
2018-09-10,Capesize,2363
2018-09-10,Handysize,569
2018-09-10,Panamax,1544
2018-09-10,Supramax,1136
2018-09-11,Capesize,2191
2018-09-11,Handysize,572
2018-09-11,Panamax,1556
2018-09-11,Supramax,1135
2018-09-12,Capesize,2074
2018-09-12,Handysize,576
2018-09-12,Panamax,1550
2018-09-12,Supramax,1134
2018-09-13,Capesize,1980
2018-09-13,Handysize,581
2018-09-13,Panamax,1534
2018-09-13,Supramax,1132
2018-09-14,Capesize,1900
2018-09-14,Handysize,588
2018-09-14,Panamax,1523
2018-09-14,Supramax,1134
2018-09-17,Capesize,1853
2018-09-17,Handysize,596
2018-09-17,Panamax,1518
2018-09-17,Supramax,1138
2018-09-18,Capesize,1826
2018-09-18,Handysize,600
2018-09-18,Panamax,1525
2018-09-18,Supramax,1151
2018-09-19,Capesize,1850
2018-09-19,Handysize,604
2018-09-19,Panamax,1530
2018-09-19,Supramax,1159
2018-09-20,Capesize,1838
2018-09-20,Handysize,612
2018-09-20,Panamax,1557
2018-09-20,Supramax,1169
2018-09-21,Capesize,1840
2018-09-21,Handysize,617
2018-09-21,Panamax,1586
2018-09-21,Supramax,1175
2018-09-24,Capesize,1864
2018-09-24,Handysize,622
2018-09-24,Panamax,1609
2018-09-24,Supramax,1185
2018-09-25,Capesize,1868
2018-09-25,Handysize,622
2018-09-25,Panamax,1639
2018-09-25,Supramax,1190
2018-09-26,Capesize,1910
2018-09-26,Handysize,626
2018-09-26,Panamax,1677
2018-09-26,Supramax,1194
2018-09-27,Capesize,1949
2018-09-27,Handysize,627
2018-09-27,Panamax,1689
2018-09-27,Supramax,1195
2018-09-28,Capesize,2000
2018-09-28,Handysize,629
2018-09-28,Panamax,1695
2018-09-28,Supramax,1194
2018-10-01,Capesize,2061
2018-10-01,Handysize,630
2018-10-01,Panamax,1692
2018-10-01,Supramax,1193
2018-10-02,Capesize,2148
2018-10-02,Handysize,631
2018-10-02,Panamax,1678
2018-10-02,Supramax,1189
2018-10-03,Capesize,2199
2018-10-03,Handysize,633
2018-10-03,Panamax,1679
2018-10-03,Supramax,1190
2018-10-04,Capesize,2148
2018-10-04,Handysize,634
2018-10-04,Panamax,1706
2018-10-04,Supramax,1192
2018-10-05,Capesize,2081
2018-10-05,Handysize,637
2018-10-05,Panamax,1727
2018-10-05,Supramax,1197
2018-10-08,Capesize,2042
2018-10-08,Handysize,639
2018-10-08,Panamax,1749
2018-10-08,Supramax,1201
2018-10-09,Capesize,1961
2018-10-09,Handysize,643
2018-10-09,Panamax,1747
2018-10-09,Supramax,1203
2018-10-10,Capesize,1949
2018-10-10,Handysize,647
2018-10-10,Panamax,1749
2018-10-10,Supramax,1205
2018-10-11,Capesize,2005
2018-10-11,Handysize,652
2018-10-11,Panamax,1763
2018-10-11,Supramax,1207
2018-10-12,Capesize,2169
2018-10-12,Handysize,657
2018-10-12,Panamax,1775
2018-10-12,Supramax,1204
2018-10-15,Capesize,2189
2018-10-15,Handysize,661
2018-10-15,Panamax,1779
2018-10-15,Supramax,1200
2018-10-16,Capesize,2164
2018-10-16,Handysize,663
2018-10-16,Panamax,1793
2018-10-16,Supramax,1196
2018-10-17,Capesize,2106
2018-10-17,Handysize,665
2018-10-17,Panamax,1796
2018-10-17,Supramax,1192
2018-10-18,Capesize,2176
2018-10-18,Handysize,668
2018-10-18,Panamax,1789
2018-10-18,Supramax,1181
2018-10-19,Capesize,2230
2018-10-19,Handysize,670
2018-10-19,Panamax,1775
2018-10-19,Supramax,1170
2018-10-22,Capesize,2296
2018-10-22,Handysize,671
2018-10-22,Panamax,1756
2018-10-22,Supramax,1163
2018-10-23,Capesize,2363
2018-10-23,Handysize,673
2018-10-23,Panamax,1715
2018-10-23,Supramax,1156
2018-10-24,Capesize,2388
2018-10-24,Handysize,675
2018-10-24,Panamax,1669
2018-10-24,Supramax,1144
2018-10-25,Capesize,2353
2018-10-25,Handysize,676
2018-10-25,Panamax,1622
2018-10-25,Supramax,1132
2018-10-26,Capesize,2526
2018-10-26,Handysize,675
2018-10-26,Panamax,1583
2018-10-26,Supramax,1117
2018-10-29,Capesize,2607
2018-10-29,Handysize,675
2018-10-29,Panamax,1556
2018-10-29,Supramax,1106
2018-10-30,Capesize,2630
2018-10-30,Handysize,675
2018-10-30,Panamax,1530
2018-10-30,Supramax,1087
2018-10-31,Capesize,2596
2018-10-31,Handysize,671
2018-10-31,Panamax,1524
2018-10-31,Supramax,1073
2018-11-01,Capesize,2530
2018-11-01,Handysize,668
2018-11-01,Panamax,1526
2018-11-01,Supramax,1061
2018-11-02,Capesize,2502
2018-11-02,Handysize,666
2018-11-02,Panamax,1530
2018-11-02,Supramax,1051
2018-11-05,Capesize,2397
2018-11-05,Handysize,665
2018-11-05,Panamax,1531
2018-11-05,Supramax,1041
2018-11-06,Capesize,2296
2018-11-06,Handysize,663
2018-11-06,Panamax,1528
2018-11-06,Supramax,1033
2018-11-07,Capesize,1968
2018-11-07,Handysize,660
2018-11-07,Panamax,1511
2018-11-07,Supramax,1021
2018-11-08,Capesize,1747
2018-11-08,Handysize,658
2018-11-08,Panamax,1496
2018-11-08,Supramax,1013
2018-11-09,Capesize,1461
2018-11-09,Handysize,656
2018-11-09,Panamax,1495
2018-11-09,Supramax,1003
2018-11-12,Capesize,1398
2018-11-12,Handysize,654
2018-11-12,Panamax,1496
2018-11-12,Supramax,994
2018-11-13,Capesize,1153
2018-11-13,Handysize,653
2018-11-13,Panamax,1498
2018-11-13,Supramax,986
2018-11-14,Capesize,940
2018-11-14,Handysize,652
2018-11-14,Panamax,1484
2018-11-14,Supramax,982
2018-11-15,Capesize,1007
2018-11-15,Handysize,649
2018-11-15,Panamax,1466
2018-11-15,Supramax,970
2018-11-16,Capesize,1057
2018-11-16,Handysize,646
2018-11-16,Panamax,1453
2018-11-16,Supramax,969
2018-11-19,Capesize,1050
2018-11-19,Handysize,645
2018-11-19,Panamax,1437
2018-11-19,Supramax,964
2018-11-20,Capesize,1002
2018-11-20,Handysize,644
2018-11-20,Panamax,1416
2018-11-20,Supramax,963
2018-11-21,Capesize,1056
2018-11-21,Handysize,642
2018-11-21,Panamax,1393
2018-11-21,Supramax,959
2018-11-22,Capesize,1089
2018-11-22,Handysize,638
2018-11-22,Panamax,1378
2018-11-22,Supramax,956
2018-11-23,Capesize,1358
2018-11-23,Handysize,635
2018-11-23,Panamax,1376
2018-11-23,Supramax,952
2018-11-26,Capesize,1789
2018-11-26,Handysize,633
2018-11-26,Panamax,1389
2018-11-26,Supramax,947
2018-11-27,Capesize,2170
2018-11-27,Handysize,631
2018-11-27,Panamax,1416
2018-11-27,Supramax,943
2018-11-28,Capesize,2121
2018-11-28,Handysize,629
2018-11-28,Panamax,1444
2018-11-28,Supramax,942
2018-11-29,Capesize,1950
2018-11-29,Handysize,628
2018-11-29,Panamax,1455
2018-11-29,Supramax,945
2018-11-30,Capesize,1755
2018-11-30,Handysize,626
2018-11-30,Panamax,1463
2018-11-30,Supramax,944
2018-12-03,Capesize,1638
2018-12-03,Handysize,626
2018-12-03,Panamax,1469
2018-12-03,Supramax,945
2018-12-04,Capesize,1739
2018-12-04,Handysize,625
2018-12-04,Panamax,1474
2018-12-04,Supramax,949
2018-12-05,Capesize,1925
2018-12-05,Handysize,625
2018-12-05,Panamax,1472
2018-12-05,Supramax,950
2018-12-06,Capesize,2080
2018-12-06,Handysize,625
2018-12-06,Panamax,1473
2018-12-06,Supramax,951
2018-12-07,Capesize,2197
2018-12-07,Handysize,625
2018-12-07,Panamax,1469
2018-12-07,Supramax,953
2018-12-10,Capesize,2244
2018-12-10,Handysize,624
2018-12-10,Panamax,1464
2018-12-10,Supramax,955
2018-12-11,Capesize,2183
2018-12-11,Handysize,623
2018-12-11,Panamax,1454
2018-12-11,Supramax,958
2018-12-12,Capesize,2153
2018-12-12,Handysize,622
2018-12-12,Panamax,1445
2018-12-12,Supramax,963
2018-12-13,Capesize,2180
2018-12-13,Handysize,621
2018-12-13,Panamax,1459
2018-12-13,Supramax,968
2018-12-14,Capesize,2383
2018-12-14,Handysize,617
2018-12-14,Panamax,1478
2018-12-14,Supramax,974
2018-12-17,Capesize,2433
2018-12-17,Handysize,614
2018-12-17,Panamax,1490
2018-12-17,Supramax,978
2018-12-18,Capesize,2393
2018-12-18,Handysize,611
2018-12-18,Panamax,1494
2018-12-18,Supramax,977
2018-12-19,Capesize,2264
2018-12-19,Handysize,607
2018-12-19,Panamax,1492
2018-12-19,Supramax,979
2018-12-20,Capesize,2071
2018-12-20,Handysize,602
2018-12-20,Panamax,1473
2018-12-20,Supramax,979
2018-12-21,Capesize,1913
2018-12-21,Handysize,597
2018-12-21,Panamax,1437
2018-12-21,Supramax,977
2018-12-24,Capesize,1905
2018-12-24,Handysize,596
2018-12-24,Panamax,1421
2018-12-24,Supramax,975
2019-01-02,Capesize,1987
2019-01-02,Handysize,588
2019-01-02,Panamax,1391
2019-01-02,Supramax,967
2019-01-03,Capesize,1963
2019-01-03,Handysize,578
2019-01-03,Panamax,1365
2019-01-03,Supramax,958
2019-01-04,Capesize,2003
2019-01-04,Handysize,571
2019-01-04,Panamax,1331
2019-01-04,Supramax,946
2019-01-07,Capesize,2016
2019-01-07,Handysize,563
2019-01-07,Panamax,1300
2019-01-07,Supramax,933
2019-01-08,Capesize,2117
2019-01-08,Handysize,556
2019-01-08,Panamax,1257
2019-01-08,Supramax,918
2019-01-09,Capesize,2078
2019-01-09,Handysize,546
2019-01-09,Panamax,1218
2019-01-09,Supramax,893
2019-01-10,Capesize,1987
2019-01-10,Handysize,536
2019-01-10,Panamax,1170
2019-01-10,Supramax,870
2019-01-11,Capesize,1966
2019-01-11,Handysize,524
2019-01-11,Panamax,1137
2019-01-11,Supramax,842
2019-01-14,Capesize,1952
2019-01-14,Handysize,511
2019-01-14,Panamax,1118
2019-01-14,Supramax,814
2019-01-15,Capesize,1831
2019-01-15,Handysize,499
2019-01-15,Panamax,1104
2019-01-15,Supramax,785
2019-01-16,Capesize,1748
2019-01-16,Handysize,483
2019-01-16,Panamax,1079
2019-01-16,Supramax,755
2019-01-17,Capesize,1868
2019-01-17,Handysize,466
2019-01-17,Panamax,1045
2019-01-17,Supramax,729
2019-01-18,Capesize,2037
2019-01-18,Handysize,451
2019-01-18,Panamax,1018
2019-01-18,Supramax,701
2019-01-21,Capesize,2024
2019-01-21,Handysize,442
2019-01-21,Panamax,991
2019-01-21,Supramax,680
2019-01-22,Capesize,1892
2019-01-22,Handysize,432
2019-01-22,Panamax,950
2019-01-22,Supramax,660
2019-01-23,Capesize,1775
2019-01-23,Handysize,423
2019-01-23,Panamax,893
2019-01-23,Supramax,638
2019-01-24,Capesize,1726
2019-01-24,Handysize,409
2019-01-24,Panamax,828
2019-01-24,Supramax,607
2019-01-25,Capesize,1730
2019-01-25,Handysize,395
2019-01-25,Panamax,748
2019-01-25,Supramax,576
2019-01-28,Capesize,1631
2019-01-28,Handysize,384
2019-01-28,Panamax,687
2019-01-28,Supramax,552
2019-01-29,Capesize,1508
2019-01-29,Handysize,368
2019-01-29,Panamax,644
2019-01-29,Supramax,526
2019-01-30,Capesize,1295
2019-01-30,Handysize,347
2019-01-30,Panamax,612
2019-01-30,Supramax,498
2019-01-31,Capesize,1116
2019-01-31,Handysize,328
2019-01-31,Panamax,574
2019-01-31,Supramax,472
2019-02-01,Capesize,1014
2019-02-01,Handysize,311
2019-02-01,Panamax,560
2019-02-01,Supramax,450
2019-02-04,Capesize,984
2019-02-04,Handysize,301
2019-02-04,Panamax,552
2019-02-04,Supramax,438
2019-02-05,Capesize,972
2019-02-05,Handysize,294
2019-02-05,Panamax,553
2019-02-05,Supramax,423
2019-02-06,Capesize,929
2019-02-06,Handysize,294
2019-02-06,Panamax,553
2019-02-06,Supramax,415
2019-02-07,Capesize,846
2019-02-07,Handysize,290
2019-02-07,Panamax,561
2019-02-07,Supramax,414
2019-02-08,Capesize,792
2019-02-08,Handysize,290
2019-02-08,Panamax,574
2019-02-08,Supramax,415
2019-02-11,Capesize,736
2019-02-11,Handysize,292
2019-02-11,Panamax,586
2019-02-11,Supramax,429
2019-02-12,Capesize,711
2019-02-12,Handysize,296
2019-02-12,Panamax,600
2019-02-12,Supramax,454
2019-02-13,Capesize,707
2019-02-13,Handysize,302
2019-02-13,Panamax,611
2019-02-13,Supramax,478
2019-02-14,Capesize,729
2019-02-14,Handysize,311
2019-02-14,Panamax,619
2019-02-14,Supramax,526
2019-02-15,Capesize,727
2019-02-15,Handysize,315
2019-02-15,Panamax,624
2019-02-15,Supramax,560
2019-02-18,Capesize,713
2019-02-18,Handysize,322
2019-02-18,Panamax,628
2019-02-18,Supramax,594
2019-02-19,Capesize,650
2019-02-19,Handysize,335
2019-02-19,Panamax,639
2019-02-19,Supramax,625
2019-02-20,Capesize,578
2019-02-20,Handysize,345
2019-02-20,Panamax,649
2019-02-20,Supramax,649
2019-02-21,Capesize,570
2019-02-21,Handysize,353
2019-02-21,Panamax,657
2019-02-21,Supramax,686
2019-02-22,Capesize,545
2019-02-22,Handysize,359
2019-02-22,Panamax,666
2019-02-22,Supramax,707
2019-02-25,Capesize,520
2019-02-25,Handysize,366
2019-02-25,Panamax,685
2019-02-25,Supramax,721
2019-02-26,Capesize,522
2019-02-26,Handysize,372
2019-02-26,Panamax,713
2019-02-26,Supramax,729
2019-02-27,Capesize,500
2019-02-27,Handysize,382
2019-02-27,Panamax,752
2019-02-27,Supramax,738
2019-02-28,Capesize,459
2019-02-28,Handysize,388
2019-02-28,Panamax,813
2019-02-28,Supramax,749
2019-03-01,Capesize,383
2019-03-01,Handysize,393
2019-03-01,Panamax,863
2019-03-01,Supramax,759
2019-03-04,Capesize,355
2019-03-04,Handysize,397
2019-03-04,Panamax,900
2019-03-04,Supramax,767
2019-03-05,Capesize,299
2019-03-05,Handysize,407
2019-03-05,Panamax,924
2019-03-05,Supramax,776
2019-03-06,Capesize,270
2019-03-06,Handysize,413
2019-03-06,Panamax,938
2019-03-06,Supramax,783
2019-03-07,Capesize,236
2019-03-07,Handysize,418
2019-03-07,Panamax,926
2019-03-07,Supramax,790
2019-03-08,Capesize,235
2019-03-08,Handysize,421
2019-03-08,Panamax,894
2019-03-08,Supramax,790
2019-03-11,Capesize,250
2019-03-11,Handysize,424
2019-03-11,Panamax,866
2019-03-11,Supramax,790
2019-03-12,Capesize,278
2019-03-12,Handysize,429
2019-03-12,Panamax,839
2019-03-12,Supramax,789
2019-03-13,Capesize,327
2019-03-13,Handysize,430
2019-03-13,Panamax,823
2019-03-13,Supramax,789
2019-03-14,Capesize,403
2019-03-14,Handysize,434
2019-03-14,Panamax,841
2019-03-14,Supramax,786
2019-03-15,Capesize,520
2019-03-15,Handysize,437
2019-03-15,Panamax,883
2019-03-15,Supramax,786
2019-03-18,Capesize,476
2019-03-18,Handysize,440
2019-03-18,Panamax,905
2019-03-18,Supramax,787
2019-03-19,Capesize,421
2019-03-19,Handysize,443
2019-03-19,Panamax,922
2019-03-19,Supramax,789
2019-03-20,Capesize,399
2019-03-20,Handysize,446
2019-03-20,Panamax,962
2019-03-20,Supramax,796
2019-03-21,Capesize,288
2019-03-21,Handysize,449
2019-03-21,Panamax,1009
2019-03-21,Supramax,813
2019-03-22,Capesize,251
2019-03-22,Handysize,455
2019-03-22,Panamax,1027
2019-03-22,Supramax,826
2019-03-25,Capesize,230
2019-03-25,Handysize,458
2019-03-25,Panamax,1036
2019-03-25,Supramax,830
2019-03-26,Capesize,190
2019-03-26,Handysize,463
2019-03-26,Panamax,1053
2019-03-26,Supramax,833
2019-03-27,Capesize,178
2019-03-27,Handysize,466
2019-03-27,Panamax,1056
2019-03-27,Supramax,831
2019-03-28,Capesize,167
2019-03-28,Handysize,467
2019-03-28,Panamax,1087
2019-03-28,Supramax,823
2019-03-29,Capesize,150
2019-03-29,Handysize,464
2019-03-29,Panamax,1102
2019-03-29,Supramax,813
2019-04-01,Capesize,122
2019-04-01,Handysize,461
2019-04-01,Panamax,1110
2019-04-01,Supramax,807
2019-04-02,Capesize,92
2019-04-02,Handysize,455
2019-04-02,Panamax,1120
2019-04-02,Supramax,795
2019-04-03,Capesize,104
2019-04-03,Handysize,448
2019-04-03,Panamax,1127
2019-04-03,Supramax,775
2019-04-04,Capesize,210
2019-04-04,Handysize,437
2019-04-04,Panamax,1124
2019-04-04,Supramax,757
2019-04-05,Capesize,276
2019-04-05,Handysize,432
2019-04-05,Panamax,1114
2019-04-05,Supramax,742
2019-04-08,Capesize,312
2019-04-08,Handysize,425
2019-04-08,Panamax,1101
2019-04-08,Supramax,733
2019-04-09,Capesize,375
2019-04-09,Handysize,419
2019-04-09,Panamax,1085
2019-04-09,Supramax,726
2019-04-10,Capesize,428
2019-04-10,Handysize,411
2019-04-10,Panamax,1074
2019-04-10,Supramax,718
2019-04-11,Capesize,423
2019-04-11,Handysize,406
2019-04-11,Panamax,1071
2019-04-11,Supramax,715
2019-04-12,Capesize,418
2019-04-12,Handysize,403
2019-04-12,Panamax,1073
2019-04-12,Supramax,711
2019-04-15,Capesize,445
2019-04-15,Handysize,399
2019-04-15,Panamax,1092
2019-04-15,Supramax,714
2019-04-16,Capesize,459
2019-04-16,Handysize,397
2019-04-16,Panamax,1119
2019-04-16,Supramax,718
2019-04-17,Capesize,463
2019-04-17,Handysize,394
2019-04-17,Panamax,1147
2019-04-17,Supramax,726
2019-04-18,Capesize,490
2019-04-18,Handysize,390
2019-04-18,Panamax,1162
2019-04-18,Supramax,732
2019-04-23,Capesize,572
2019-04-23,Handysize,391
2019-04-23,Panamax,1171
2019-04-23,Supramax,751
2019-04-24,Capesize,648
2019-04-24,Handysize,392
2019-04-24,Panamax,1177
2019-04-24,Supramax,773
2019-04-25,Capesize,691
2019-04-25,Handysize,391
2019-04-25,Panamax,1182
2019-04-25,Supramax,781
2019-04-26,Capesize,783
2019-04-26,Handysize,389
2019-04-26,Panamax,1186
2019-04-26,Supramax,780
2019-04-29,Capesize,884
2019-04-29,Handysize,386
2019-04-29,Panamax,1189
2019-04-29,Supramax,777
2019-04-30,Capesize,1276
2019-04-30,Handysize,384
2019-04-30,Panamax,1188
2019-04-30,Supramax,768
2019-05-01,Capesize,1389
2019-05-01,Handysize,386
2019-05-01,Panamax,1187
2019-05-01,Supramax,763
2019-05-02,Capesize,1420
2019-05-02,Handysize,384
2019-05-02,Panamax,1189
2019-05-02,Supramax,755
2019-05-03,Capesize,1290
2019-05-03,Handysize,382
2019-05-03,Panamax,1190
2019-05-03,Supramax,752
2019-05-07,Capesize,1119
2019-05-07,Handysize,382
2019-05-07,Panamax,1189
2019-05-07,Supramax,761
2019-05-08,Capesize,1159
2019-05-08,Handysize,382
2019-05-08,Panamax,1188
2019-05-08,Supramax,770
2019-05-09,Capesize,1270
2019-05-09,Handysize,382
2019-05-09,Panamax,1193
2019-05-09,Supramax,776
2019-05-10,Capesize,1371
2019-05-10,Handysize,382
2019-05-10,Panamax,1198
2019-05-10,Supramax,779
2019-05-13,Capesize,1405
2019-05-13,Handysize,382
2019-05-13,Panamax,1211
2019-05-13,Supramax,782
2019-05-14,Capesize,1462
2019-05-14,Handysize,381
2019-05-14,Panamax,1229
2019-05-14,Supramax,783
2019-05-15,Capesize,1417
2019-05-15,Handysize,381
2019-05-15,Panamax,1243
2019-05-15,Supramax,784
2019-05-16,Capesize,1428
2019-05-16,Handysize,383
2019-05-16,Panamax,1252
2019-05-16,Supramax,783
2019-05-17,Capesize,1463
2019-05-17,Handysize,385
2019-05-17,Panamax,1255
2019-05-17,Supramax,780
2019-05-20,Capesize,1470
2019-05-20,Handysize,386
2019-05-20,Panamax,1256
2019-05-20,Supramax,778
2019-05-21,Capesize,1501
2019-05-21,Handysize,388
2019-05-21,Panamax,1258
2019-05-21,Supramax,777
2019-05-22,Capesize,1537
2019-05-22,Handysize,389
2019-05-22,Panamax,1268
2019-05-22,Supramax,778
2019-05-23,Capesize,1558
2019-05-23,Handysize,391
2019-05-23,Panamax,1287
2019-05-23,Supramax,779
2019-05-24,Capesize,1545
2019-05-24,Handysize,393
2019-05-24,Panamax,1304
2019-05-24,Supramax,778
2019-05-28,Capesize,1585
2019-05-28,Handysize,394
2019-05-28,Panamax,1322
2019-05-28,Supramax,771
2019-05-29,Capesize,1659
